#{"t_start": 1680170597.420556, "env_id": "MiniGrid-Fetch-5x5-N2-v0"}
r,l,t
0.9712,4,3358.545169
0.9856,2,3358.550913
0.9352,9,3358.576747
0.9928,1,3358.579876
0.9928,1,3358.582663
0.9928,1,3358.586843
0.9856,2,3359.091596
0.9856,2,3359.097807
0.9928,1,3359.10201
0.964,5,3359.116796
0.9784,3,3359.12655
0,7,3359.147649
0,1,3359.151071
0.9784,3,3359.160574
0.9928,1,3359.164438
0.9496,7,3359.185286
0.9856,2,3359.192321
0.9352,9,3359.219753
0.964,5,3359.234708
0.9712,4,3359.245557
0.9856,2,3359.251543
0,3,3359.261085
0,4,3359.272614
0.9856,2,3359.278806
0.9856,2,3359.285019
0.964,5,3359.299825
0.9352,9,3359.326988
0.964,5,3359.341291
0.8344,23,3359.410475
0.9784,3,3359.418703
0.9568,6,3359.436031
0.9928,1,3359.438874
0.9712,4,3359.451896
0.8632,19,3360.014683
0.9352,9,3360.0405
0.9784,3,3360.049038
0.9784,3,3360.057976
0.964,5,3360.073549
0.9856,2,3360.079186
0.9568,6,3360.097236
0.964,5,3360.114216
0.9424,8,3360.137891
0.9784,3,3360.147465
0,1,3360.15126
0.9352,9,3360.176607
0,1,3360.179213
0.9712,4,3360.191687
0.964,5,3360.206451
0.964,5,3360.222473
0,1,3360.225153
0.9712,4,3360.237191
0.964,5,3360.252417
0.9784,3,3360.261715
0.9928,1,3360.264958
0.9856,2,3360.270887
0.8992,14,3360.310682
0.964,5,3360.326748
0.964,5,3360.341294
0.9712,4,3360.353595
0.8776,17,3360.902765
0.9784,3,3360.911222
0.9928,1,3360.914229
0.9712,4,3360.925203
0.9568,6,3360.942533
0.964,5,3360.95741
0.9784,3,3360.965557
0.9424,8,3360.987958
0.9352,9,3361.014158
0.9856,2,3361.019559
0.9856,2,3361.025885
0.9352,9,3361.05075
0.9424,8,3361.074375
0.9856,2,3361.080556
0.9568,6,3361.096449
0.928,10,3361.124092
0.9352,9,3361.148845
0.964,5,3361.162811
0.9496,7,3361.183158
0.9784,3,3361.192217
0,2,3361.197971
0.9784,3,3361.206349
0.9784,3,3361.215042
0.9784,3,3361.223994
0.9856,2,3361.229268
0.9784,3,3361.742245
0.9856,2,3361.747302
0.9856,2,3361.752588
0.9928,1,3361.755908
0.9496,7,3361.775966
0.9568,6,3361.793826
0.9784,3,3361.801652
0.9856,2,3361.807654
0.9856,2,3361.814478
0.9712,4,3361.826918
0.9784,3,3361.83561
0.964,5,3361.849455
0.9784,3,3361.857506
0.9784,3,3361.865983
0.9568,6,3361.881922
0.964,5,3361.895352
0.9856,2,3361.900908
0.9352,9,3361.925131
0.9928,1,3361.927798
0,2,3361.933585
0,9,3361.956428
0.9784,3,3361.964272
0,3,3361.972206
0.9856,2,3361.978438
0.9568,6,3361.995992
0.9568,6,3362.012666
0.9424,8,3362.035436
0,6,3362.051084
0.9856,2,3362.057101
0.9856,2,3362.062337
0,125,3362.989784
0.9856,2,3362.99496
0.856,20,3363.629003
0.9424,8,3363.65152
0.9784,3,3363.661167
0.9856,2,3363.667487
0.9712,4,3363.678589
0.9424,8,3363.702963
0.9856,2,3363.708127
0.9928,1,3363.712148
0.9712,4,3363.724114
0.9856,2,3363.730362
0.964,5,3363.744536
0.9424,8,3363.769116
0.9856,2,3363.775952
0.9568,6,3363.793602
0.9784,3,3363.802369
0.964,5,3363.819219
0.9568,6,3363.836245
0.9784,3,3363.845637
0.8488,21,3363.908576
0.9856,2,3363.91422
0.9856,2,3363.920268
0.9424,8,3363.943813
0.9712,4,3363.956733
0.964,5,3363.97122
0.9784,3,3363.980538
0,1,3363.983771
0,1,3363.987454
0.9568,6,3364.582255
0.928,10,3364.612911
0,1,3364.616014
0.9784,3,3364.624283
0.9208,11,3364.655715
0,1,3364.65841
0.9712,4,3364.670271
0.9496,7,3364.68882
0.964,5,3364.70164
0.9784,3,3364.710543
0.9712,4,3364.721876
0.9856,2,3364.727437
0.9496,7,3364.747844
0.9496,7,3364.767451
0.9712,4,3364.778362
0.964,5,3364.792848
0.9712,4,3364.804371
0.9712,4,3364.817372
0.964,5,3364.832947
0.9928,1,3364.836051
0.82,25,3364.909184
0.9928,1,3364.912236
0.9568,6,3364.930432
0.9712,4,3365.522944
0.9784,3,3365.532154
0.9424,8,3365.555929
0.9208,11,3365.586755
0.9784,3,3365.595273
0.9928,1,3365.598268
0.9856,2,3365.604263
0.9784,3,3365.612652
0.9928,1,3365.615954
0.964,5,3365.630024
0.9352,9,3365.654957
0.9856,2,3365.660803
0.9856,2,3365.666968
0.964,5,3365.680797
0.9712,4,3365.692053
0.9784,3,3365.69971
0.9712,4,3365.710616
0.9856,2,3365.715482
0.9784,3,3365.724611
0.9712,4,3365.73719
0.9424,8,3365.760181
0.9928,1,3365.762841
0.9856,2,3365.769523
0.9856,2,3365.775638
0.9784,3,3365.784223
0,11,3365.815996
0.9208,11,3365.85014
0.9784,3,3365.858646
0.9424,8,3365.881727
0.9352,9,3366.58887
0.9928,1,3366.592736
0.964,5,3366.608707
0.9784,3,3366.617872
0.9568,6,3366.635929
0.9568,6,3366.655091
0.9352,9,3366.680581
0.9064,13,3366.718821
0.964,5,3366.732855
0.9784,3,3366.742048
0.9784,3,3366.750203
0.9856,2,3366.757534
0.9064,13,3366.798039
0,3,3366.806577
0.9712,4,3366.820413
0.9712,4,3366.832123
0.9424,8,3366.85567
0.9208,11,3366.887979
0.9928,1,3366.892349
0.964,5,3366.906175
0,4,3366.917247
0.9784,3,3366.926532
0.9928,1,3366.929719
0.9784,3,3366.939421
0,1,3366.942597
0.9712,4,3366.954401
0.9712,4,3367.637294
0.9856,2,3367.647159
0.9856,2,3367.654312
0.9136,12,3367.708904
0.9856,2,3367.715318
0.9568,6,3367.739793
0.9712,4,3367.7517
0.9712,4,3367.76388
0.964,5,3367.77912
0.9424,8,3367.803416
0.9712,4,3367.815423
0.9784,3,3367.824813
0.9856,2,3367.832158
0.9496,7,3367.854562
0,2,3367.86103
0.9784,3,3367.869419
0.9784,3,3367.87918
0.964,5,3367.892507
0.964,5,3367.907114
0,4,3367.919381
0.9856,2,3367.925469
0.9712,4,3367.937963
0.9856,2,3367.944801
0.9856,2,3367.950559
0.9208,11,3367.98418
0.9568,6,3368.003311
0.9064,13,3368.039941
0.9856,2,3368.554039
0.9856,2,3368.560455
0.9856,2,3368.567182
0.9424,8,3368.59094
0,1,3368.594007
0.9928,1,3368.597041
0.9856,2,3368.60304
0.964,5,3368.619168
0.964,5,3368.63484
0.9928,1,3368.637788
0.9784,3,3368.646514
0.9568,6,3368.663214
0,3,3368.671392
0.9712,4,3368.683198
0.9712,4,3368.695838
0.9424,8,3368.725213
0.9568,6,3368.747513
0.964,5,3368.764601
0,1,3368.76756
0.9784,3,3368.777635
0.9928,1,3368.784069
0.9712,4,3368.797488
0.9568,6,3368.824405
0.9856,2,3368.830217
0.9568,6,3368.852847
0.9568,6,3368.87481
0.9856,2,3368.881207
0.9712,4,3368.897656
0.9784,3,3368.910377
0.9784,3,3368.920637
0.9928,1,3368.92734
0.9568,6,3368.949561
0.9496,7,3368.97823
0.9568,6,3368.999574
0.9712,4,3369.605917
0.9712,4,3369.61805
0,4,3369.630028
0.9712,4,3369.639625
0.9568,6,3369.655937
0.9712,4,3369.668409
0.9784,3,3369.678224
0.9856,2,3369.684489
0.9712,4,3369.697565
0,4,3369.709456
0.9856,2,3369.715669
0.9136,12,3369.750392
0,2,3369.756233
0.964,5,3369.772845
0.9928,1,3369.775922
0.9496,7,3369.794137
0.9784,3,3369.802636
0.9136,12,3369.836694
0.9712,4,3369.8476
0.9424,8,3369.870245
0.9856,2,3369.87691
0.9784,3,3369.885026
0.9496,7,3369.907877
0.9856,2,3369.913297
0.964,5,3369.928357
0.9928,1,3369.932445
0.9784,3,3369.940987
0.9424,8,3369.969804
0,7,3370.678935
0.9496,7,3370.699671
0.9712,4,3370.712586
0.9856,2,3370.718854
0.9784,3,3370.728463
0.9712,4,3370.740463
0.4672,74,3370.976968
0.9856,2,3370.982566
0,1,3370.986316
0.9136,12,3371.023293
0.964,5,3371.038092
0.9856,2,3371.043364
0.9064,13,3371.80947
0.9784,3,3371.818933
0.9784,3,3371.833448
0.9856,2,3371.840255
0.9784,3,3371.856165
0,1,3371.860358
0.9856,2,3371.867376
0.9424,8,3371.89348
0.9856,2,3371.899561
0.9784,3,3371.909182
0.9568,6,3371.926431
0.9712,4,3371.938611
0.9784,3,3371.947608
0.9856,2,3371.953016
0,4,3371.965451
0.9568,6,3371.982707
0.9856,2,3371.988697
0,3,3371.998382
0.9712,4,3372.010852
0.9784,3,3372.021052
0.9784,3,3372.030619
0.9568,6,3372.049389
0.9712,4,3372.061507
0.9928,1,3372.065191
0.9784,3,3372.073764
0.9856,2,3372.081511
0.9712,4,3372.093302
0,2,3372.099135
0.9352,9,3372.126271
0.9568,6,3372.142754
0.9424,8,3372.166987
0,1,3372.171048
0.9784,3,3372.182208
0.9856,2,3372.188584
0.9784,3,3372.198701
0.9712,4,3372.800089
0.9928,1,3372.803159
0.9856,2,3372.809522
0.9568,6,3372.831008
0.9928,1,3372.83427
0.9424,8,3372.86756
0.9784,3,3372.876817
0.9784,3,3372.891747
0.9784,3,3372.901189
0.964,5,3372.921172
0.9784,3,3372.933364
0.9424,8,3372.962939
0.964,5,3372.984738
0.9784,3,3372.99565
0.9568,6,3373.016498
0.9712,4,3373.033584
0.9568,6,3373.056471
0.9784,3,3373.070549
0.9784,3,3373.080883
0.9784,3,3373.093664
0.9856,2,3373.099558
0.9928,1,3373.105332
0.9856,2,3373.115879
0.9928,1,3373.118941
0.9352,9,3373.149725
0.964,5,3373.164723
0.9568,6,3373.183583
0.964,5,3373.198998
0.964,5,3373.215141
0.9784,3,3373.224819
0.964,5,3373.239821
0.9568,6,3373.854983
0.9784,3,3373.86383
0.9856,2,3373.870846
0,3,3373.880282
0.9568,6,3373.900472
0.9712,4,3373.9133
0.9568,6,3373.932621
0,6,3373.950254
0.9856,2,3373.95734
0.9496,7,3373.979445
0,1,3373.982683
0.9784,3,3373.992743
0.9424,8,3374.016547
0.9712,4,3374.029114
0.9712,4,3374.041278
0.9856,2,3374.047691
0.964,5,3374.062788
0.9784,3,3374.073473
0.9856,2,3374.080262
0.9568,6,3374.105275
0.9784,3,3374.11733
0.9712,4,3374.130858
0.9496,7,3374.155463
0,1,3374.15889
0.9712,4,3374.174326
0.9712,4,3374.1927
0.9856,2,3374.201049
0.964,5,3374.220491
0.7768,31,3374.99822
0.9784,3,3375.006774
0.9784,3,3375.01438
0.9856,2,3375.019754
0,1,3375.022424
0.9496,7,3375.040482
0.9784,3,3375.048815
0.9496,7,3375.068211
0.9856,2,3375.07357
0.9856,2,3375.079746
0.9424,8,3375.102218
0.9712,4,3375.11414
0.964,5,3375.12762
0,1,3375.130267
0.9568,6,3375.146803
0.9784,3,3375.155108
0.9856,2,3375.160568
0.9424,8,3375.183022
0.9784,3,3375.190645
0.9784,3,3375.199087
0.9496,7,3375.218098
0.964,5,3375.233149
0.9496,7,3375.251405
0.9352,9,3375.275838
0.9856,2,3375.28233
0.9784,3,3375.292049
0.9568,6,3375.311353
0,1,3375.314331
0.9928,1,3375.31725
0.964,5,3376.082528
0.9784,3,3376.09078
0.964,5,3376.107726
0.9784,3,3376.117497
0.9856,2,3376.123603
0.9784,3,3376.132493
0.964,5,3376.147673
0.9568,6,3376.166383
0.9928,1,3376.16992
0.964,5,3376.185668
0.9568,6,3376.205458
0.964,5,3376.219615
0.9856,2,3376.226457
0.9712,4,3376.238783
0.9856,2,3376.245249
0.9856,2,3376.252738
0.964,5,3376.269885
0.9856,2,3376.277156
0.9784,3,3376.286386
0.9784,3,3376.294748
0.964,5,3376.310637
0.9424,8,3376.334618
0.9856,2,3376.341311
0.9856,2,3376.347829
0.9856,2,3376.35352
0.9496,7,3376.37604
0,4,3376.389554
0.9496,7,3376.410464
0.9856,2,3376.417074
0.9784,3,3376.425414
0.9856,2,3376.432131
0.9712,4,3376.444265
0.9352,9,3376.47169
0.9712,4,3377.115398
0.9856,2,3377.124756
0.9712,4,3377.137385
0.7768,31,3377.254292
0,1,3377.257431
0.9712,4,3377.273707
0.9712,4,3377.286384
0.9856,2,3377.296607
0.9064,13,3377.343813
0.9784,3,3377.35305
0.9496,7,3377.372919
0.964,5,3377.386734
0.928,10,3377.415825
0.9496,7,3377.435089
0.9856,2,3377.440334
0.9568,6,3377.456182
0.9856,2,3377.461692
0.9856,2,3377.467818
0.9712,4,3377.478618
0.964,5,3377.492203
0.9856,2,3377.497751
0.9856,2,3377.503306
0.9928,1,3377.50691
0.9784,3,3377.515071
0.928,10,3378.127114
0.9784,3,3378.135749
0.9856,2,3378.141798
0.9568,6,3378.158953
0.964,5,3378.17376
0.9856,2,3378.180355
0.9928,1,3378.18319
0.9856,2,3378.189054
0.964,5,3378.204813
0.9568,6,3378.222627
0.9568,6,3378.240412
0.9928,1,3378.243434
0.9928,1,3378.247003
0.9712,4,3378.25809
0.9856,2,3378.263978
0,2,3378.270199
0.9568,6,3378.2867
0.9928,1,3378.290079
0.9784,3,3378.29836
0.9784,3,3378.312011
0,1,3378.315111
0.9496,7,3378.33783
0.9496,7,3378.35846
0.9568,6,3378.377919
0.9928,1,3378.385602
0.9712,4,3378.398451
0.964,5,3378.416488
0.9496,7,3378.443727
0.9856,2,3378.453066
0.964,5,3378.470969
0.964,5,3378.486214
0.9928,1,3378.48938
0.9856,2,3378.496483
0.9856,2,3378.503602
0.9856,2,3378.510498
0.9784,3,3378.520185
0.9568,6,3379.211346
0.964,5,3379.225984
0.9784,3,3379.235188
0.9784,3,3379.244625
0.9856,2,3379.251608
0.9712,4,3379.264024
0,3,3379.274
0.9856,2,3379.279836
0.9568,6,3379.297408
0.9352,9,3379.324855
0.9856,2,3379.331196
0.9712,4,3379.342491
0.9928,1,3379.345675
0.9928,1,3379.348901
0.9712,4,3379.360282
0.9496,7,3379.380041
0.964,5,3379.39398
0.9928,1,3379.397475
0.964,5,3379.411454
0.9856,2,3379.417191
0.9856,2,3379.422939
0.9352,9,3379.448508
0,3,3379.456383
0.964,5,3379.470103
0.9928,1,3379.473433
0.9568,6,3379.489827
0,2,3379.496849
0.9784,3,3379.504552
0.9424,8,3379.526942
0.9784,3,3379.535869
0.9712,4,3379.548569
0.9856,2,3379.554319
0.9928,1,3379.557978
0.9928,1,3379.561815
0,2,3379.567888
0.9856,2,3379.573068
0.928,10,3380.300796
0.9856,2,3380.308555
0.964,5,3380.324541
0,1,3380.328156
0.9784,3,3380.338322
0.9856,2,3380.344177
0.9568,6,3380.367187
0.9784,3,3380.377518
0.8632,19,3380.444051
0.9568,6,3380.466224
0.9928,1,3380.469712
0,1,3380.474293
0.964,5,3380.490103
0.9568,6,3380.509578
0.9424,8,3380.538733
0.9784,3,3380.548537
0.9928,1,3380.552375
0.9496,7,3380.579554
0.9712,4,3380.592024
0.9568,6,3380.609597
0.9928,1,3380.61256
0.9424,8,3380.640788
0.9928,1,3380.644429
0.9496,7,3380.664176
0.9784,3,3380.673031
0.9784,3,3380.682586
0,1,3380.686017
0.964,5,3380.701507
0.9712,4,3381.295282
0.9856,2,3381.381351
0.964,5,3381.395889
0.7696,32,3381.490021
0.9496,7,3381.511101
0.9568,6,3381.528853
0.9928,1,3381.532178
0.9856,2,3381.538345
0.9928,1,3381.54195
0.9928,1,3381.545065
0,2,3381.551296
0.9496,7,3381.571835
0.9928,1,3381.575111
0.9568,6,3381.594656
0.9856,2,3381.605117
0,1,3381.607909
0.9856,2,3381.615613
0.964,5,3381.635569
0.9712,4,3381.652922
0.9712,4,3381.668468
0.9712,4,3381.684619
0.9712,4,3381.697531
0.9784,3,3381.710328
0.9856,2,3381.717672
0.964,5,3381.737512
0.9856,2,3381.747365
0.964,5,3381.76639
0.964,5,3381.787074
0.9784,3,3381.796865
0.9352,9,3382.450343
0.9856,2,3382.456454
0.9928,1,3382.460389
0.964,5,3382.475368
0.9496,7,3382.496037
0.9496,7,3382.517084
0.9568,6,3382.535637
0.9784,3,3382.545042
0.9856,2,3382.552504
0,6,3382.571018
0.9568,6,3382.589467
0.9424,8,3382.611807
0.964,5,3382.6243
0.9568,6,3382.640332
0.964,5,3382.655067
0.9784,3,3382.662955
0.9712,4,3382.674943
0.8776,17,3382.725958
0.9352,9,3382.751965
0.9784,3,3382.760858
0.9424,8,3382.784991
0.964,5,3382.799936
0.9856,2,3383.500579
0.9784,3,3383.509981
0.9712,4,3383.522607
0.9784,3,3383.531469
0.9136,12,3383.568762
0.9784,3,3383.577703
0.9496,7,3383.59744
0,4,3383.608754
0.9352,9,3383.634399
0.9712,4,3383.645955
0.9784,3,3383.654924
0.8848,16,3383.702815
0.964,5,3383.718234
0.9928,1,3383.721478
0.9784,3,3383.730647
0.9856,2,3383.736684
0.928,10,3383.766662
0.9712,4,3383.7788
0.9208,11,3383.810933
0.9856,2,3383.8169
0.9712,4,3383.828341
0.9784,3,3383.837379
0.9928,1,3383.8412
0.9568,6,3383.858089
0.9712,4,3383.870029
0.9928,1,3383.873236
0.9496,7,3384.584173
0.9712,4,3384.597456
0.9568,6,3384.615504
0.9712,4,3384.627668
0.9784,3,3384.637361
0.9424,8,3384.662018
0.964,5,3384.678286
0.9712,4,3384.689749
0.964,5,3384.704823
0,1,3384.707892
0.9712,4,3384.720742
0.9928,1,3384.723818
0.9712,4,3384.735636
0.964,5,3384.750584
0.964,5,3384.76642
0,3,3384.775338
0.9352,9,3384.80067
0.9496,7,3384.820574
0.9424,8,3384.843255
0.9784,3,3384.852378
0.964,5,3384.866214
0,1,3384.868871
0.964,5,3384.883672
0.8992,14,3384.923365
0.9784,3,3384.931983
0.9784,3,3384.94059
0.9712,4,3385.551369
0.9712,4,3385.564139
0.9928,1,3385.56812
0.9712,4,3385.579919
0.9424,8,3385.609683
0.9424,8,3385.642398
0.9784,3,3385.656287
0.9784,3,3385.665537
0.9928,1,3385.669294
0,1,3385.675318
0.9424,8,3385.702802
0.9928,1,3385.706475
0.9856,2,3385.713255
0.9784,3,3385.722398
0.964,5,3385.740095
0.9784,3,3385.750092
0.9712,4,3385.766236
0.9928,1,3385.769565
0.9712,4,3385.781513
0.9712,4,3385.793081
0.9712,4,3385.805501
0.9712,4,3385.81848
0.964,5,3385.832844
0.964,5,3385.858646
0.9568,6,3385.879717
0.9928,1,3385.885831
0.9712,4,3385.899115
0.9568,6,3385.921431
0.9928,1,3385.927496
0.964,5,3385.947928
0.9856,2,3385.954007
0.9784,3,3385.96703
0.8776,17,3386.612996
0.9568,6,3386.631212
0,2,3386.637902
0.9424,8,3386.662019
0.9496,7,3386.682035
0.9496,7,3386.703231
0.9856,2,3386.709807
0.9928,1,3386.712569
0.9856,2,3386.718883
0.9496,7,3386.738848
0.964,5,3386.753494
0.9784,3,3386.763349
0.9568,6,3386.780913
0.9856,2,3386.787563
0.9856,2,3386.794109
0.9784,3,3386.803441
0.9928,1,3386.806535
0.9352,9,3386.832706
0.9856,2,3386.83928
0,1,3386.842808
0,4,3386.854728
0,4,3386.866832
0.964,5,3386.881332
0.9568,6,3386.900553
0.9784,3,3386.910122
0.9856,2,3386.916684
0,1,3386.919505
0.9856,2,3386.925628
0.964,5,3386.940828
0.9784,3,3386.950683
0.9496,7,3386.971859
0.9784,3,3386.980751
0,1,3386.983282
0.9496,7,3387.680686
0.964,5,3387.696818
0.9568,6,3387.71495
0,1,3387.718056
0,2,3387.724224
0.964,5,3387.740321
0.9568,6,3387.759531
0.964,5,3387.77271
0.9856,2,3387.779523
0.9784,3,3387.789737
0.8704,18,3387.841868
0.9352,9,3387.86817
0.9856,2,3387.874231
0.9712,4,3387.88641
0.9496,7,3387.906535
0,2,3387.9134
0.9856,2,3387.91894
0.964,5,3387.932398
0.9352,9,3387.957971
0.9424,8,3387.983126
0,1,3387.985825
0.9784,3,3387.995501
0.9784,3,3388.004373
0.9784,3,3388.012877
0.9856,2,3388.01912
0.9712,4,3388.032617
0.9352,9,3388.737617
0.9568,6,3388.755914
0.9712,4,3388.768248
0.9784,3,3388.777228
0.9856,2,3388.783218
0.964,5,3388.798309
0.9856,2,3388.804796
0.9856,2,3388.810898
0.964,5,3388.827883
0.9856,2,3388.832786
0.9424,8,3388.859718
0.9784,3,3388.869219
0,1,3388.872121
0.9424,8,3388.895328
0.9496,7,3388.915446
0,7,3388.936254
0.9856,2,3388.941743
0.9568,6,3388.96048
0.82,25,3389.032161
0.9712,4,3389.044096
0.9784,3,3389.051718
0.9784,3,3389.060283
0.9784,3,3389.068963
0.9352,9,3389.093917
0.9856,2,3389.100805
0.9856,2,3389.106733
0.9568,6,3389.762414
0.9496,7,3389.786938
0.9784,3,3389.799514
0.9568,6,3389.821345
0.9712,4,3389.834111
0.9352,9,3389.867992
0.9496,7,3389.896725
0.9928,1,3389.900183
0.9712,4,3389.918574
0.9568,6,3389.941317
0.9928,1,3389.945927
0.964,5,3389.963187
0.9928,1,3389.967409
0,6,3389.989341
0.964,5,3390.004285
0.9784,3,3390.012941
0.9928,1,3390.016422
0.9568,6,3390.035243
0.9568,6,3390.053385
0.9784,3,3390.061811
0.964,5,3390.076506
0.9064,13,3390.114603
0.964,5,3390.129955
0.9712,4,3390.141855
0.9712,4,3390.152324
0.9496,7,3390.172242
0.9856,2,3390.715983
0.9424,8,3390.739013
0.9496,7,3390.75791
0,1,3390.761886
0.9496,7,3390.782811
0,1,3390.7863
0.9568,6,3390.803441
0.9928,1,3390.806163
0.9856,2,3390.812192
0,1,3390.814867
0.9352,9,3390.841402
0.9424,8,3390.864214
0.964,5,3390.879323
0.9712,4,3390.89141
0.9784,3,3390.899882
0.964,5,3390.914962
0.9712,4,3390.925316
0,4,3390.937038
0.9784,3,3390.946592
0.9928,1,3390.949944
0.9928,1,3390.956686
0,1,3390.960096
0.9856,2,3390.966077
0.9784,3,3390.981179
0.9856,2,3390.987192
0.9712,4,3391.00274
0.5248,66,3391.849266
0.9784,3,3391.859667
0.9928,1,3391.862604
0.9568,6,3391.881008
0.9496,7,3391.902097
0,2,3391.908107
0.9784,3,3391.918462
0.964,5,3391.934721
0.9784,3,3391.94348
0.964,5,3391.95764
0.9784,3,3391.968722
0.9784,3,3391.97717
0.9784,3,3391.987143
0.9784,3,3391.996014
0.9856,2,3392.002499
0.9712,4,3392.015367
0.9856,2,3392.021809
0.9496,7,3392.04394
0.964,5,3392.059054
0.9856,2,3392.065208
0.9928,1,3392.068127
0.9712,4,3392.079318
0.9928,1,3392.082979
0.9496,7,3392.103585
0.9784,3,3392.113138
0.964,5,3392.128217
0.8344,23,3392.94076
0.928,10,3392.970693
0.9928,1,3392.973833
0.9568,6,3392.990497
0.964,5,3393.005028
0.9784,3,3393.015301
0.9856,2,3393.023119
0.9784,3,3393.032881
0,3,3393.043748
0.9856,2,3393.049497
0.9928,1,3393.052227
0.964,5,3393.066712
0.9784,3,3393.075067
0.9856,2,3393.081076
0.9352,9,3393.108272
0.9568,6,3393.12621
0.9928,1,3393.130157
0.9424,8,3393.154383
0.964,5,3393.170205
0.6472,49,3393.952501
0.9712,4,3393.969589
0.9712,4,3393.985178
0.9496,7,3394.010265
0.9712,4,3394.025815
0.9712,4,3394.043258
0.9856,2,3394.04918
0.964,5,3394.07216
0.964,5,3394.094342
0.9712,4,3394.11122
0.9712,4,3394.124327
0.9784,3,3394.132816
0.9496,7,3394.153281
0.9496,7,3394.173491
0.964,5,3394.189991
0.9712,4,3394.202783
0.9928,1,3394.20607
0.9784,3,3394.216057
0.9856,2,3394.22317
0.9568,6,3394.241131
0.9712,4,3394.253558
0.9784,3,3394.262822
0.9424,8,3394.288947
0.9424,8,3394.313385
0.9856,2,3394.319149
0.9856,2,3394.325409
0.9712,4,3394.33688
0.9784,3,3394.345945
0,1,3394.947111
0,5,3394.962099
0.9856,2,3394.968193
0.9424,8,3394.99262
0.964,5,3395.007334
0,1,3395.010531
0.9856,2,3395.016379
0.9856,2,3395.022537
0.964,5,3395.039004
0.9928,1,3395.042186
0,2,3395.049453
0.9712,4,3395.060831
0.9856,2,3395.067676
0,3,3395.076738
0.9928,1,3395.079805
0.9136,12,3395.11996
0.964,5,3395.136193
0.9712,4,3395.150395
0.9712,4,3395.167277
0.9352,9,3395.199639
0.9784,3,3395.212646
0,18,3395.278879
0.9856,2,3395.286173
0,3,3395.298068
0.964,5,3395.318995
0.9568,6,3395.340862
0.964,5,3395.361917
0,10,3396.007018
0.964,5,3396.022991
0.9784,3,3396.032358
0.9712,4,3396.044228
0.9352,9,3396.070362
0.9928,1,3396.074073
0.9352,9,3396.102805
0.9496,7,3396.123704
0.9568,6,3396.141825
0.964,5,3396.159197
0.9784,3,3396.172265
0.9856,2,3396.17985
0.9784,3,3396.189046
0.9712,4,3396.203043
0.964,5,3396.217947
0,1,3396.221255
0.9928,1,3396.224621
0.9424,8,3396.24878
0,6,3396.266843
0.9568,6,3396.286748
0.9784,3,3396.294928
0.9856,2,3396.301621
0.9568,6,3396.319062
0.9784,3,3396.328504
0.9856,2,3396.335328
0,5,3396.351433
0.9856,2,3396.358161
0.9928,1,3396.36207
0.9712,4,3396.373504
0.964,5,3396.389454
0,4,3396.40158
0.9856,2,3397.129687
0.9784,3,3397.138759
0.9424,8,3397.163563
0.9352,9,3397.191559
0,4,3397.202533
0.9712,4,3397.2146
0.9712,4,3397.227864
0.9784,3,3397.236451
0.9784,3,3397.245872
0.9856,2,3397.251505
0.964,5,3397.267102
0.9784,3,3397.275809
0.9784,3,3397.285315
0.9784,3,3397.295475
0.9856,2,3397.300634
0.9712,4,3397.31424
0.964,5,3397.329468
0.964,5,3397.343658
0.9424,8,3397.366987
0.9568,6,3397.385681
0.9928,1,3397.389091
0,4,3397.400841
0.9712,4,3397.413352
0.9712,4,3397.424798
0.9928,1,3397.42796
0.9784,3,3397.436156
0,2,3397.442654
0.9784,3,3397.451824
0.9784,3,3397.460065
0.9784,3,3397.468591
0.9496,7,3397.491338
0.9856,2,3397.496595
0,1,3397.500043
0.9712,4,3397.512525
0.9352,9,3398.192644
0.9784,3,3398.202017
0.9928,1,3398.205195
0.9496,7,3398.235314
0.9424,8,3398.261409
0,2,3398.267714
0.9208,11,3398.310103
0.9712,4,3398.325593
0.9928,1,3398.328619
0,1,3398.331712
0.9784,3,3398.340922
0.9856,2,3398.346981
0,1,3398.350456
0.9568,6,3398.367068
0.9568,6,3398.386185
0.9856,2,3398.392313
0.676,45,3398.517954
0,2,3398.523973
0.964,5,3398.537056
0.9856,2,3398.542587
0.964,5,3398.556545
0.9784,3,3398.564325
0.9784,3,3399.119576
0.9712,4,3399.130341
0.9784,3,3399.139812
0.964,5,3399.155098
0.9712,4,3399.166524
0.9712,4,3399.179216
0.9856,2,3399.186377
0.9784,3,3399.1948
0,3,3399.203434
0.9712,4,3399.21633
0.928,10,3399.244639
0.9568,6,3399.26095
0.9568,6,3399.278565
0.9856,2,3399.285145
0.9784,3,3399.294394
0.9856,2,3399.301251
0.9784,3,3399.309776
0.9784,3,3399.32031
0.9568,6,3399.337243
0.9928,1,3399.340504
0.9352,9,3399.368016
0.9856,2,3399.375395
0.9568,6,3399.392513
0.964,5,3399.408815
0.928,10,3399.438178
0.964,5,3399.452756
0.9496,7,3399.472118
0.9928,1,3399.475642
0.9568,6,3399.491531
0.9496,7,3400.105892
0.9568,6,3400.124192
0.9712,4,3400.136587
0.9784,3,3400.14792
0.9928,1,3400.150796
0.9784,3,3400.160125
0.9496,7,3400.183492
0.9784,3,3400.19492
0.9856,2,3400.201008
0.9712,4,3400.213557
0.9496,7,3400.234776
0.9928,1,3400.237913
0.9208,11,3400.270157
0.9928,1,3400.273645
0.9712,4,3400.285383
0,1,3400.289438
0.9784,3,3400.298949
0,1,3400.302399
